customer_id,credit_score,country,gender,age,tenure,balance,products_number,credit_card,active_member,estimated_salary,churn
15775082.0,749.0,France,Male,42.0,1.0,129776.72,2.0,0.0,1.0,143538.51,0.0
15579706.0,611.0,France,Female,46.0,5.0,0.0,1.0,1.0,0.0,77677.14,1.0
15718247.0,606.0,Spain,Female,46.0,8.0,0.0,2.0,1.0,1.0,183717.94,0.0
15755722.0,554.0,France,Male,24.0,10.0,0.0,1.0,0.0,0.0,92180.62,0.0
15582259.0,567.0,France,Female,37.0,7.0,0.0,2.0,1.0,1.0,28690.9,0.0
15716994.0,559.0,Spain,Male,24.0,3.0,114739.92,1.0,1.0,0.0,85891.02,1.0
15586880.0,594.0,Germany,Male,41.0,2.0,122545.65,2.0,1.0,1.0,42050.24,0.0
15713854.0,513.0,France,Female,37.0,6.0,0.0,2.0,1.0,0.0,110142.34,0.0
15780835.0,652.0,Germany,Female,26.0,1.0,131908.35,1.0,1.0,1.0,179269.79,0.0
15675896.0,680.0,Germany,Female,42.0,7.0,105722.69,1.0,1.0,1.0,90558.24,1.0
15658459.0,784.0,Spain,Male,33.0,10.0,0.0,2.0,1.0,0.0,162022.47,0.0
15658057.0,812.0,Spain,Female,44.0,8.0,0.0,3.0,1.0,0.0,66926.83,1.0
15801767.0,784.0,Spain,Female,40.0,8.0,0.0,2.0,1.0,0.0,108891.3,0.0
15569178.0,570.0,France,Female,18.0,4.0,82767.42,1.0,1.0,0.0,71811.9,0.0
15731478.0,712.0,France,Female,42.0,1.0,87842.98,1.0,0.0,0.0,92223.59,0.0
15811236.0,705.0,Spain,Male,39.0,6.0,133261.13,1.0,1.0,1.0,78065.9,0.0
15746749.0,681.0,Spain,Female,32.0,3.0,0.0,2.0,1.0,1.0,59679.9,0.0
15662758.0,620.0,France,Male,41.0,0.0,97925.11,1.0,1.0,0.0,85000.32,0.0
15709387.0,711.0,France,Male,52.0,5.0,0.0,1.0,1.0,1.0,159808.95,0.0
15572093.0,613.0,France,Female,24.0,7.0,140453.91,1.0,1.0,0.0,129001.3,0.0
15713826.0,613.0,Germany,Female,20.0,0.0,117356.19,1.0,0.0,0.0,113557.7,1.0
15570205.0,682.0,Spain,Male,36.0,5.0,0.0,2.0,1.0,1.0,147758.51,0.0
15589348.0,850.0,Spain,Male,37.0,4.0,137204.77,1.0,1.0,1.0,28865.59,0.0
15804610.0,601.0,France,Female,41.0,1.0,0.0,2.0,0.0,1.0,160607.06,0.0
15700854.0,595.0,Spain,Male,35.0,8.0,0.0,1.0,1.0,0.0,100015.79,1.0
15758836.0,675.0,Spain,Male,36.0,3.0,54098.18,2.0,0.0,1.0,54478.52,0.0
15772933.0,591.0,Spain,Male,31.0,8.0,0.0,1.0,1.0,1.0,141677.33,0.0
15809006.0,602.0,France,Male,23.0,7.0,113758.48,2.0,0.0,0.0,84077.6,0.0
15689612.0,554.0,Spain,Female,34.0,8.0,0.0,1.0,0.0,1.0,106981.03,0.0
15744614.0,541.0,France,Male,37.0,9.0,118636.92,1.0,1.0,1.0,73551.44,0.0
15704250.0,506.0,France,Male,34.0,7.0,0.0,2.0,0.0,0.0,115842.1,0.0
15700255.0,814.0,Germany,Male,44.0,8.0,95488.82,2.0,0.0,0.0,107013.59,0.0
15669410.0,683.0,France,Male,30.0,8.0,110829.52,2.0,0.0,0.0,24938.84,0.0
15807595.0,485.0,Germany,Male,51.0,7.0,144244.59,2.0,1.0,0.0,51113.14,0.0
15664523.0,696.0,Germany,Female,31.0,8.0,122021.92,2.0,1.0,0.0,33828.64,0.0
15642833.0,608.0,France,Female,30.0,8.0,0.0,2.0,1.0,0.0,128875.86,0.0
15605279.0,792.0,France,Male,50.0,9.0,0.0,4.0,1.0,1.0,194700.81,1.0
15713644.0,686.0,Spain,Male,22.0,5.0,0.0,2.0,1.0,0.0,158974.45,0.0
15750466.0,790.0,Germany,Male,42.0,1.0,85839.62,1.0,1.0,0.0,198182.73,0.0
15739054.0,654.0,France,Female,29.0,4.0,96974.97,1.0,0.0,1.0,141404.07,0.0
15612771.0,452.0,France,Male,35.0,4.0,148172.44,1.0,1.0,1.0,4175.68,0.0
15788483.0,719.0,Spain,Male,38.0,0.0,0.0,1.0,1.0,0.0,126876.47,0.0
15732832.0,707.0,France,Female,40.0,5.0,0.0,2.0,1.0,0.0,41052.82,0.0
15772892.0,699.0,France,Female,49.0,2.0,0.0,1.0,0.0,0.0,105760.01,0.0
15713843.0,850.0,Spain,Male,30.0,2.0,0.0,2.0,0.0,1.0,27937.12,0.0
15567993.0,828.0,Spain,Male,28.0,8.0,134766.85,1.0,1.0,0.0,79355.87,0.0
15617603.0,850.0,Germany,Male,30.0,5.0,123210.56,2.0,1.0,1.0,102180.27,0.0
15744983.0,712.0,Spain,Male,47.0,1.0,139887.01,1.0,1.0,1.0,95719.73,0.0
15630419.0,634.0,France,Male,44.0,9.0,149961.11,1.0,1.0,0.0,57121.51,0.0
15738828.0,730.0,Germany,Male,45.0,6.0,152880.97,1.0,0.0,0.0,162478.11,0.0
15778025.0,685.0,Germany,Male,43.0,9.0,108589.47,2.0,0.0,1.0,194808.51,0.0
15799479.0,809.0,Spain,Male,33.0,9.0,0.0,1.0,1.0,1.0,124045.65,0.0
15684269.0,707.0,Spain,Female,35.0,3.0,56674.48,1.0,1.0,0.0,17987.4,1.0
15762745.0,648.0,Spain,Male,32.0,8.0,0.0,1.0,1.0,0.0,133653.38,0.0
15746970.0,760.0,Spain,Female,57.0,1.0,0.0,2.0,1.0,1.0,25101.17,0.0
15725024.0,805.0,Germany,Female,33.0,3.0,105663.56,2.0,0.0,1.0,33330.89,0.0
15592116.0,585.0,France,Female,39.0,7.0,0.0,2.0,1.0,0.0,2401.26,0.0
15624391.0,595.0,Spain,Female,30.0,5.0,100683.54,1.0,1.0,1.0,178361.04,0.0
15567422.0,630.0,France,Male,42.0,6.0,0.0,2.0,1.0,0.0,162697.93,0.0
15612627.0,627.0,Germany,Male,29.0,5.0,139541.58,2.0,1.0,0.0,80607.33,0.0
15574879.0,631.0,Germany,Female,37.0,2.0,121801.72,2.0,0.0,1.0,23146.62,0.0
15745107.0,776.0,Germany,Male,38.0,5.0,112281.7,1.0,0.0,1.0,89893.6,0.0
15734491.0,676.0,Spain,Female,36.0,4.0,0.0,2.0,1.0,1.0,3173.31,0.0
15675320.0,758.0,Spain,Female,40.0,5.0,93499.82,2.0,0.0,0.0,123218.81,0.0
15643824.0,637.0,France,Male,33.0,0.0,132255.99,2.0,0.0,1.0,74588.41,0.0
15643438.0,850.0,France,Male,20.0,7.0,0.0,2.0,1.0,0.0,31288.77,0.0
15721730.0,601.0,Spain,Female,44.0,4.0,0.0,2.0,1.0,0.0,58561.31,0.0
15680727.0,735.0,France,Male,49.0,5.0,121973.28,1.0,1.0,0.0,148804.36,0.0
15752508.0,614.0,Germany,Male,32.0,7.0,99462.8,2.0,1.0,1.0,51117.06,0.0
15808846.0,672.0,Germany,Female,21.0,3.0,165878.76,2.0,1.0,1.0,164537.17,0.0
15727251.0,642.0,France,Male,30.0,8.0,117494.27,1.0,0.0,0.0,61977.82,0.0
15663489.0,633.0,Germany,Female,29.0,0.0,138577.34,1.0,1.0,0.0,193362.99,0.0
15683677.0,769.0,Spain,Male,39.0,9.0,0.0,1.0,1.0,1.0,47722.79,0.0
15596414.0,796.0,Spain,Male,41.0,8.0,107525.07,1.0,1.0,0.0,18510.41,0.0
15730639.0,715.0,France,Male,23.0,7.0,139224.92,2.0,1.0,0.0,65057.71,0.0
15672132.0,695.0,France,Female,42.0,7.0,121453.63,1.0,0.0,0.0,46374.64,0.0
15742638.0,747.0,France,Female,25.0,4.0,0.0,2.0,0.0,1.0,42039.67,0.0
15578603.0,584.0,Germany,Female,54.0,1.0,77354.37,1.0,0.0,0.0,138192.98,1.0
15726088.0,476.0,France,Male,40.0,6.0,0.0,1.0,1.0,1.0,22735.45,0.0
15682533.0,850.0,France,Female,39.0,7.0,79259.99,1.0,0.0,1.0,186910.74,0.0
15772995.0,529.0,France,Male,30.0,2.0,116295.29,1.0,1.0,0.0,,0.0
15765694.0,584.0,Spain,Female,59.0,1.0,0.0,1.0,0.0,1.0,130260.11,1.0
15659486.0,586.0,Germany,Male,34.0,9.0,74309.81,1.0,1.0,0.0,15034.93,0.0
15568963.0,674.0,Germany,Male,34.0,2.0,152797.9,1.0,1.0,0.0,175709.4,1.0
15703820.0,552.0,France,Male,42.0,9.0,133701.07,2.0,1.0,0.0,101069.71,1.0
15569410.0,601.0,Germany,Female,33.0,7.0,114430.18,2.0,1.0,1.0,153012.13,0.0
15632256.0,541.0,France,Male,29.0,7.0,127504.57,1.0,0.0,0.0,86173.92,0.0
15724466.0,744.0,Germany,Female,41.0,2.0,84113.41,1.0,1.0,0.0,197548.63,0.0
15777639.0,595.0,Spain,Female,23.0,10.0,101126.66,2.0,0.0,0.0,37042.8,0.0
15802501.0,724.0,Germany,Male,33.0,5.0,103564.83,2.0,1.0,0.0,121085.72,0.0
15778410.0,533.0,Spain,Female,52.0,7.0,0.0,1.0,0.0,1.0,194113.99,1.0
15670702.0,618.0,France,Male,37.0,2.0,168178.21,2.0,0.0,1.0,101273.23,0.0
15704763.0,523.0,Germany,Female,39.0,1.0,143903.11,1.0,1.0,1.0,118711.75,1.0
15645544.0,642.0,Germany,Female,30.0,5.0,129753.69,1.0,1.0,0.0,582.53,0.0
15757646.0,584.0,France,Male,35.0,9.0,0.0,2.0,1.0,0.0,192381.21,0.0
15701121.0,521.0,France,Male,38.0,5.0,110641.18,1.0,0.0,1.0,136507.69,1.0
15796313.0,662.0,France,Female,36.0,4.0,166909.2,2.0,1.0,0.0,138871.12,1.0
15815660.0,758.0,France,Female,34.0,1.0,154139.45,1.0,1.0,1.0,60728.89,0.0
15602844.0,717.0,France,Male,38.0,7.0,97459.06,1.0,0.0,0.0,189175.71,0.0
15636238.0,611.0,France,Male,40.0,1.0,0.0,2.0,1.0,1.0,102547.56,0.0
15770101.0,766.0,Germany,Male,43.0,6.0,112088.04,2.0,1.0,1.0,36706.56,0.0
15645543.0,636.0,France,Female,34.0,3.0,0.0,2.0,1.0,1.0,44756.25,0.0
15596397.0,814.0,France,Female,48.0,7.0,0.0,2.0,1.0,1.0,132870.15,0.0
15770525.0,760.0,Spain,Male,28.0,1.0,141038.57,2.0,0.0,0.0,16287.38,0.0
15684267.0,607.0,Germany,Male,39.0,2.0,84468.67,2.0,1.0,1.0,121945.42,0.0
15689980.0,725.0,Spain,Female,36.0,4.0,118520.26,1.0,0.0,0.0,131173.9,1.0
15633260.0,600.0,France,Male,37.0,1.0,142663.46,1.0,0.0,1.0,88669.89,0.0
15756471.0,656.0,Germany,Male,27.0,4.0,118627.16,2.0,1.0,1.0,160835.3,0.0
15721303.0,640.0,Spain,Male,34.0,1.0,137523.02,1.0,0.0,0.0,24761.36,0.0
15802256.0,439.0,France,Male,28.0,7.0,110976.23,2.0,1.0,0.0,138526.96,0.0
15725664.0,549.0,France,Female,38.0,8.0,107283.4,1.0,0.0,0.0,157442.75,0.0
15674851.0,622.0,France,Male,38.0,5.0,0.0,2.0,0.0,0.0,105295.77,0.0
15701946.0,715.0,France,Male,34.0,4.0,124314.45,1.0,0.0,0.0,97782.92,0.0
15748947.0,657.0,France,Female,41.0,5.0,95858.37,1.0,1.0,1.0,68255.88,0.0
15673342.0,703.0,France,Male,36.0,2.0,0.0,2.0,1.0,0.0,108790.95,0.0
15601008.0,802.0,France,Male,33.0,8.0,0.0,2.0,1.0,0.0,143706.18,0.0
15771636.0,793.0,Spain,Female,36.0,0.0,0.0,1.0,0.0,0.0,148993.47,0.0
15642002.0,554.0,France,Female,35.0,6.0,117707.18,2.0,0.0,0.0,95277.15,1.0
15693381.0,533.0,Spain,Male,38.0,1.0,135289.33,2.0,0.0,1.0,152956.33,0.0
15607691.0,658.0,France,Male,36.0,8.0,174060.46,1.0,1.0,1.0,94925.62,0.0
15589380.0,713.0,Germany,Male,40.0,3.0,114446.84,2.0,1.0,1.0,87308.18,0.0
15603846.0,711.0,Spain,Male,37.0,2.0,0.0,2.0,1.0,0.0,83978.86,1.0
15753549.0,669.0,France,Male,25.0,1.0,157848.53,1.0,0.0,0.0,37543.93,1.0
15725355.0,439.0,France,Female,43.0,8.0,0.0,1.0,0.0,1.0,104889.3,0.0
15773017.0,763.0,Spain,Female,37.0,6.0,0.0,,1.0,1.0,149705.25,0.0
15625641.0,697.0,Germany,Female,74.0,3.0,108071.36,2.0,1.0,1.0,16445.79,0.0
15776467.0,702.0,Spain,Female,35.0,8.0,14262.8,2.0,1.0,0.0,54689.16,0.0
15746451.0,686.0,Spain,Male,41.0,7.0,102749.72,1.0,0.0,1.0,194913.86,0.0
15777922.0,629.0,Spain,Male,36.0,1.0,161757.87,2.0,1.0,1.0,146371.72,0.0
15606841.0,823.0,France,Male,38.0,1.0,0.0,2.0,1.0,0.0,156603.7,0.0
15757648.0,683.0,Germany,Female,35.0,5.0,95698.79,1.0,0.0,1.0,182566.76,0.0
15677173.0,555.0,France,Male,37.0,9.0,124969.13,1.0,1.0,0.0,60194.05,0.0
15764170.0,647.0,Germany,Male,44.0,4.0,93960.35,1.0,1.0,0.0,36579.53,1.0
15610446.0,714.0,France,Female,51.0,4.0,88308.87,3.0,0.0,0.0,5862.53,1.0
15612776.0,850.0,Spain,Female,39.0,10.0,0.0,2.0,1.0,1.0,143030.09,0.0
15794122.0,713.0,France,Female,59.0,3.0,0.0,2.0,1.0,1.0,62700.08,0.0
15774931.0,452.0,France,Male,30.0,7.0,112935.87,1.0,1.0,1.0,99017.34,0.0
15779247.0,683.0,Spain,Female,24.0,8.0,98567.1,1.0,1.0,0.0,187987.01,0.0
15707078.0,577.0,France,Female,26.0,1.0,180530.51,1.0,0.0,0.0,123454.62,0.0
15605263.0,552.0,France,Male,33.0,5.0,140931.57,1.0,0.0,1.0,10921.5,0.0
15607381.0,769.0,Germany,Female,31.0,7.0,148913.72,2.0,1.0,0.0,53817.23,0.0
15683471.0,691.0,France,Male,38.0,7.0,0.0,2.0,0.0,0.0,81617.4,0.0
15605037.0,818.0,France,Female,49.0,2.0,0.0,1.0,0.0,1.0,192298.84,1.0
15576085.0,739.0,France,Male,41.0,5.0,0.0,2.0,0.0,0.0,143882.25,0.0
15770435.0,639.0,France,Female,50.0,6.0,115335.32,2.0,1.0,1.0,53130.41,0.0
15592994.0,651.0,France,Female,65.0,0.0,0.0,2.0,1.0,1.0,190454.04,0.0
15624068.0,779.0,France,Female,26.0,0.0,0.0,2.0,0.0,1.0,111906.0,0.0
15595221.0,850.0,Germany,Female,33.0,7.0,134678.13,1.0,1.0,0.0,113177.95,0.0
15637131.0,829.0,France,Male,38.0,9.0,0.0,2.0,1.0,0.0,30529.88,0.0
15613471.0,579.0,Germany,Male,31.0,2.0,90547.48,2.0,1.0,1.0,18800.13,0.0
15583499.0,510.0,France,Male,32.0,9.0,103324.78,1.0,1.0,1.0,46127.7,0.0
15752816.0,531.0,France,Male,29.0,3.0,114590.58,1.0,0.0,0.0,75585.48,0.0
15804075.0,628.0,Germany,Female,36.0,3.0,91286.51,1.0,1.0,0.0,63085.94,0.0
15800517.0,633.0,Spain,Male,32.0,5.0,163340.12,2.0,1.0,1.0,74415.2,0.0
15712319.0,714.0,Spain,Male,45.0,8.0,150900.29,2.0,0.0,1.0,139889.15,0.0
15797389.0,604.0,Spain,Male,23.0,9.0,124577.33,1.0,1.0,1.0,7267.25,0.0
15621432.0,630.0,Spain,Male,35.0,1.0,0.0,2.0,0.0,0.0,186826.22,0.0
15779390.0,850.0,Spain,Female,31.0,4.0,91292.7,1.0,1.0,1.0,162149.07,0.0
15711219.0,788.0,Germany,Female,57.0,8.0,93716.72,1.0,1.0,1.0,180150.49,1.0
15770498.0,798.0,France,Female,37.0,4.0,111723.08,1.0,1.0,1.0,83478.12,0.0
15678727.0,770.0,Germany,Male,45.0,4.0,110765.68,1.0,1.0,0.0,26163.74,1.0
15573893.0,569.0,Germany,Male,25.0,9.0,173459.45,2.0,1.0,1.0,44381.06,0.0
15740104.0,425.0,Spain,Female,22.0,7.0,169649.73,2.0,0.0,1.0,136365.0,1.0
15792649.0,547.0,Spain,Female,31.0,9.0,0.0,2.0,0.0,0.0,99294.22,0.0
15605275.0,,Germany,Male,45.0,8.0,116917.07,1.0,0.0,0.0,173464.43,1.0
15572467.0,506.0,France,Male,37.0,5.0,0.0,2.0,1.0,1.0,127543.81,0.0
15738219.0,632.0,France,Female,36.0,7.0,0.0,2.0,1.0,1.0,52526.65,0.0
15600710.0,620.0,France,Male,22.0,0.0,0.0,1.0,1.0,0.0,32589.45,0.0
15804394.0,663.0,Germany,Male,32.0,8.0,130627.66,1.0,,0.0,47161.25,1.0
15694188.0,700.0,Spain,Female,46.0,5.0,56580.95,2.0,0.0,1.0,45424.13,0.0
15583718.0,696.0,Germany,Male,38.0,6.0,142316.14,1.0,1.0,1.0,8018.49,0.0
15802478.0,767.0,Spain,Male,31.0,6.0,0.0,2.0,1.0,1.0,195668.0,0.0
15619343.0,561.0,France,Male,56.0,7.0,152759.0,2.0,1.0,0.0,133167.11,1.0
15758813.0,350.0,Germany,Male,39.0,0.0,109733.2,2.0,0.0,0.0,123602.11,1.0
15761374.0,706.0,France,Male,54.0,9.0,117444.51,1.0,1.0,1.0,186238.85,0.0
15569209.0,464.0,Spain,Female,34.0,5.0,76001.57,1.0,1.0,1.0,158668.87,0.0
15788539.0,501.0,France,Female,34.0,3.0,107747.57,1.0,1.0,0.0,9249.36,0.0
15747222.0,745.0,Spain,Female,35.0,8.0,0.0,2.0,1.0,1.0,116581.1,0.0
15769346.0,587.0,France,Female,36.0,1.0,134997.49,2.0,1.0,0.0,44688.08,0.0
15699634.0,667.0,France,Female,48.0,2.0,0.0,2.0,1.0,1.0,148608.39,0.0
15589076.0,737.0,France,Male,36.0,9.0,0.0,1.0,0.0,1.0,188670.9,1.0
15812338.0,485.0,Spain,Female,30.0,7.0,0.0,1.0,1.0,0.0,107067.37,0.0
15758845.0,590.0,Spain,Female,37.0,0.0,64345.21,1.0,0.0,1.0,61759.33,1.0
15685844.0,518.0,Germany,Female,35.0,8.0,141665.63,1.0,0.0,1.0,192776.64,0.0
15583090.0,581.0,Spain,Female,29.0,8.0,0.0,2.0,1.0,0.0,46735.19,0.0
15587581.0,785.0,Germany,Female,33.0,5.0,136624.6,2.0,1.0,1.0,169117.74,0.0
15633640.0,799.0,France,Female,52.0,4.0,161209.66,1.0,1.0,1.0,89081.41,0.0
15573741.0,698.0,Spain,Male,38.0,10.0,95010.92,1.0,1.0,1.0,105227.86,0.0
15633574.0,730.0,France,Female,41.0,4.0,167545.32,1.0,1.0,0.0,128246.81,0.0
15711455.0,740.0,Germany,Female,36.0,4.0,109044.6,1.0,0.0,0.0,94554.74,1.0
15570601.0,785.0,France,Female,47.0,9.0,122031.55,1.0,1.0,1.0,33823.5,1.0
15690925.0,527.0,Spain,Female,29.0,2.0,27755.97,1.0,1.0,0.0,97468.44,1.0
15709338.0,544.0,France,Female,29.0,1.0,118560.55,1.0,1.0,1.0,164137.36,0.0
15780746.0,705.0,France,Male,61.0,4.0,0.0,2.0,1.0,1.0,191313.7,0.0
15681956.0,684.0,France,Male,34.0,9.0,0.0,2.0,1.0,1.0,65257.57,0.0
15778190.0,639.0,Spain,Female,28.0,8.0,97840.72,1.0,1.0,1.0,178222.77,0.0
15786852.0,565.0,Germany,Female,38.0,2.0,158651.29,2.0,1.0,1.0,179445.28,0.0
15726494.0,481.0,France,Male,44.0,9.0,175303.06,1.0,1.0,0.0,65500.53,1.0
15641183.0,731.0,Spain,Male,25.0,8.0,96950.21,1.0,1.0,0.0,97877.92,0.0
15805312.0,607.0,France,Male,45.0,7.0,123859.6,1.0,0.0,1.0,113051.57,0.0
15636572.0,760.0,France,Female,32.0,7.0,0.0,2.0,1.0,1.0,105969.05,0.0
15632575.0,559.0,France,Female,70.0,9.0,0.0,1.0,1.0,1.0,122996.76,0.0
15740164.0,715.0,France,Female,33.0,3.0,85227.84,1.0,1.0,1.0,68087.15,0.0
15574947.0,656.0,France,Male,36.0,8.0,97786.08,2.0,0.0,1.0,21478.36,0.0
15597909.0,652.0,Germany,Male,33.0,7.0,128135.99,1.0,1.0,0.0,158437.73,0.0
15782574.0,624.0,Spain,Male,33.0,6.0,0.0,2.0,0.0,0.0,76551.7,0.0
15734999.0,634.0,Spain,Male,36.0,2.0,85996.19,1.0,1.0,0.0,15887.68,0.0
15706593.0,850.0,Spain,Female,50.0,10.0,0.0,2.0,1.0,1.0,33741.84,0.0
15766686.0,659.0,Germany,Female,39.0,1.0,104502.11,1.0,1.0,0.0,20652.69,0.0
15590268.0,529.0,Spain,Male,35.0,5.0,95772.97,,1.0,1.0,112781.5,0.0
15763055.0,572.0,Spain,Male,31.0,5.0,98108.79,1.0,0.0,1.0,119996.95,0.0
15664754.0,640.0,Germany,Male,39.0,9.0,131607.28,4.0,0.0,1.0,6981.43,1.0
15643630.0,770.0,Spain,Male,55.0,9.0,63127.41,2.0,1.0,0.0,185211.28,1.0
15641043.0,648.0,Spain,Male,35.0,7.0,0.0,2.0,1.0,1.0,78436.36,0.0
15768095.0,579.0,France,Male,31.0,9.0,0.0,1.0,0.0,1.0,139048.0,0.0
15811314.0,589.0,Germany,Female,36.0,9.0,140355.56,2.0,1.0,0.0,136329.96,0.0
15669922.0,530.0,Spain,Female,36.0,2.0,0.0,2.0,1.0,1.0,14721.8,0.0
15707114.0,831.0,France,Male,30.0,2.0,0.0,2.0,0.0,1.0,3430.38,0.0
15670602.0,790.0,Germany,Male,24.0,7.0,107418.27,1.0,0.0,1.0,160450.21,0.0
15713479.0,656.0,France,Male,35.0,6.0,0.0,2.0,1.0,0.0,1485.27,0.0
15663830.0,563.0,Spain,Male,32.0,6.0,0.0,2.0,1.0,1.0,19720.08,0.0
15566958.0,667.0,Spain,Male,39.0,7.0,167557.12,1.0,1.0,1.0,41183.02,0.0
15680918.0,613.0,Spain,Male,34.0,8.0,117300.02,1.0,1.0,0.0,139410.08,0.0
15663921.0,429.0,France,Male,60.0,7.0,0.0,2.0,1.0,1.0,163691.48,0.0
15716324.0,665.0,France,Female,23.0,9.0,143672.9,1.0,1.0,1.0,115147.33,0.0
15796969.0,731.0,France,Male,33.0,4.0,0.0,2.0,1.0,1.0,74945.11,0.0
15574783.0,584.0,France,Female,37.0,1.0,0.0,2.0,1.0,1.0,180363.56,0.0
15773487.0,634.0,Germany,Female,31.0,8.0,76798.92,1.0,0.0,0.0,196021.73,0.0
15802486.0,488.0,France,Male,34.0,3.0,0.0,2.0,1.0,1.0,125979.36,0.0
15783398.0,535.0,Spain,Female,49.0,7.0,115309.75,1.0,1.0,,111421.77,0.0
15649418.0,776.0,France,Female,29.0,7.0,178171.04,2.0,1.0,1.0,115818.51,0.0
15604588.0,850.0,Spain,Female,38.0,3.0,0.0,2.0,0.0,1.0,179360.76,0.0
15735428.0,673.0,Spain,Female,37.0,0.0,0.0,2.0,0.0,0.0,82351.06,0.0
15629078.0,850.0,Germany,Female,45.0,5.0,127258.79,1.0,1.0,1.0,192744.23,1.0
15806880.0,627.0,Spain,Female,30.0,6.0,0.0,1.0,1.0,1.0,113408.47,0.0
15754999.0,570.0,France,Female,33.0,8.0,0.0,1.0,1.0,1.0,124641.42,0.0
15781034.0,796.0,Spain,Male,67.0,5.0,0.0,2.0,0.0,1.0,54871.02,0.0
15622017.0,773.0,Spain,Female,33.0,10.0,0.0,1.0,1.0,1.0,98820.09,0.0
15705885.0,752.0,Spain,Male,36.0,2.0,0.0,2.0,1.0,1.0,45570.84,0.0
15677382.0,625.0,Spain,Female,69.0,1.0,107569.96,1.0,1.0,1.0,182336.45,0.0
15566843.0,535.0,Germany,Male,20.0,9.0,134874.4,1.0,1.0,1.0,118825.56,0.0
15608387.0,786.0,France,Female,29.0,4.0,0.0,2.0,1.0,0.0,103372.79,0.0
15810786.0,620.0,France,Female,67.0,3.0,0.0,2.0,1.0,1.0,43486.73,0.0
15626983.0,605.0,Spain,Female,48.0,6.0,0.0,2.0,1.0,1.0,40062.99,0.0
15773605.0,670.0,Spain,Female,32.0,3.0,0.0,2.0,1.0,0.0,46175.7,0.0
15811261.0,617.0,Spain,Male,42.0,0.0,70105.87,1.0,1.0,1.0,120830.73,0.0
15590606.0,595.0,France,Male,41.0,9.0,0.0,2.0,1.0,0.0,5967.09,0.0
15576644.0,687.0,Germany,Female,29.0,4.0,78939.15,1.0,1.0,0.0,122134.56,1.0
15750264.0,757.0,Germany,Male,30.0,6.0,105128.85,2.0,1.0,1.0,62972.13,0.0
15741554.0,746.0,Spain,Male,31.0,2.0,113836.27,1.0,1.0,1.0,174815.54,0.0
15769051.0,503.0,Spain,Male,25.0,7.0,0.0,1.0,0.0,1.0,192841.13,0.0
15812198.0,543.0,Germany,Male,48.0,1.0,100900.5,1.0,0.0,0.0,33310.72,1.0
15699772.0,428.0,Germany,Female,40.0,3.0,129248.11,2.0,1.0,0.0,72876.43,1.0
15744105.0,768.0,France,Female,28.0,3.0,109118.05,2.0,0.0,1.0,50911.41,0.0
15739858.0,618.0,France,Male,56.0,7.0,0.0,1.0,1.0,1.0,142400.27,1.0
15723720.0,591.0,France,Female,31.0,7.0,0.0,2.0,0.0,1.0,48778.46,0.0
15638355.0,658.0,France,Female,35.0,5.0,126397.66,1.0,0.0,0.0,156361.58,1.0
15805637.0,625.0,France,Male,36.0,9.0,108546.16,3.0,1.0,0.0,133807.77,1.0
15629575.0,717.0,France,Male,36.0,2.0,148061.89,1.0,1.0,0.0,179128.69,1.0
15586243.0,667.0,France,Male,44.0,8.0,122277.87,1.0,1.0,1.0,91810.71,0.0
15757931.0,804.0,France,Male,24.0,3.0,0.0,2.0,1.0,0.0,173195.33,0.0
15716023.0,693.0,France,Male,31.0,1.0,0.0,2.0,0.0,1.0,182270.88,0.0
15647782.0,729.0,Germany,Male,36.0,8.0,152899.24,2.0,1.0,0.0,177130.33,0.0
15716609.0,484.0,Germany,Male,54.0,3.0,134388.11,1.0,0.0,0.0,49954.79,1.0
15623791.0,632.0,Spain,Female,40.0,3.0,109740.62,1.0,1.0,0.0,141896.74,0.0
15627262.0,536.0,Germany,Male,23.0,6.0,92366.72,2.0,1.0,0.0,120661.71,0.0
15652693.0,573.0,France,Female,26.0,4.0,129109.02,1.0,0.0,0.0,149814.68,1.0
15586993.0,655.0,Spain,Female,56.0,5.0,0.0,2.0,1.0,1.0,41782.7,0.0
15815560.0,666.0,Germany,Male,74.0,7.0,105102.5,1.0,1.0,1.0,46172.47,0.0
15584930.0,726.0,Germany,Male,30.0,5.0,111375.32,2.0,1.0,0.0,2704.09,0.0
15799031.0,523.0,France,Male,39.0,3.0,0.0,2.0,1.0,0.0,6726.53,0.0
15810457.0,728.0,Germany,Female,33.0,9.0,150412.14,2.0,1.0,0.0,170764.08,0.0
15697879.0,701.0,France,Male,30.0,3.0,156660.72,2.0,1.0,0.0,45742.42,0.0
15594902.0,518.0,France,Male,38.0,3.0,90957.81,1.0,0.0,1.0,162304.59,0.0
15799710.0,739.0,France,Male,37.0,7.0,104960.46,1.0,0.0,1.0,80883.82,0.0
15659651.0,531.0,Germany,Female,31.0,7.0,117052.82,1.0,1.0,0.0,118508.09,1.0
15645956.0,452.0,Spain,Male,44.0,3.0,88915.85,1.0,1.0,0.0,69697.74,0.0
15651713.0,684.0,France,Male,45.0,6.0,148071.39,1.0,1.0,0.0,183575.01,0.0
15737265.0,728.0,Germany,Male,39.0,6.0,152182.83,1.0,0.0,0.0,161203.6,0.0
15687310.0,783.0,Spain,Male,39.0,9.0,0.0,2.0,1.0,0.0,143752.77,0.0
